source,layer,name,lat,lon,addendum_json_gbif,addendum_json_georg
GBIF,uppsala-botany,Stora Harpö,58.2500000,11.3638900,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628582"",""catalogNumber"":""A-628582"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skaftö"",""locality"":""Stora Harpö"",""decimalLatitude"":""58.2500000"",""decimalLongitude"":""11.3638900""}","{""locationDisplayLabel"":""Stora Harpö"",""interpretedTokens"":[""Stora Harpö""]}"
GBIF,uppsala-botany,Visby,57.6333300,18.3000000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628589"",""catalogNumber"":""A-628589"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Gotland"",""county"":""Visby"",""locality"":""nära cementfabriken Visby"",""decimalLatitude"":""57.6333300"",""decimalLongitude"":""18.3000000""}","{""locationDisplayLabel"":""Visby"",""interpretedTokens"":[""Visby""]}"
GBIF,uppsala-botany,Gisslinge-kalken,59.4141700,17.7497200,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628591"",""catalogNumber"":""A-628591"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Vätö"",""locality"":""Gisslinge-kalken"",""decimalLatitude"":""59.4141700"",""decimalLongitude"":""17.7497200""}","{""locationDisplayLabel"":""Gisslinge-kalken"",""interpretedTokens"":[""Gisslinge-kalken""]}"
GBIF,uppsala-botany,Huvudskär,58.9630600,18.5677800,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628593"",""catalogNumber"":""A-628593"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Södermanland"",""county"":""Ornö"",""locality"":""Huvudskär, uppe bland [illegible], vid trappan ner mot fiskehamnen"",""decimalLatitude"":""58.9630600"",""decimalLongitude"":""18.5677800""}","{""locationDisplayLabel"":""Huvudskär"",""interpretedTokens"":[""Huvudskär""]}"
GBIF,uppsala-botany,"Öregrund exkursionen, Trutbådan",60.3169400,18.6236100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628594"",""catalogNumber"":""A-628594"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Öregrund exkursionen, Trutbådan"",""decimalLatitude"":""60.3169400"",""decimalLongitude"":""18.6236100""}","{""locationDisplayLabel"":""Öregrund exkursionen, Trutbådan"",""interpretedTokens"":[""Öregrund exkursionen"",""Trutbådan""]}"
GBIF,uppsala-botany,Alskäret,60.3991700,18.2661100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628595"",""catalogNumber"":""A-628595"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Östhammar"",""locality"":""Alskäret"",""decimalLatitude"":""60.3991700"",""decimalLongitude"":""18.2661100""}","{""locationDisplayLabel"":""Alskäret"",""interpretedTokens"":[""Alskäret""]}"
GBIF,uppsala-botany,Utö lotshus,58.9266700,18.3202800,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628601"",""catalogNumber"":""A-628601"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Södermanland"",""county"":""Utö"",""locality"":""Utö lotshus \""invid knuten\"""",""decimalLatitude"":""58.9266700"",""decimalLongitude"":""18.3202800""}","{""locationDisplayLabel"":""Utö lotshus"",""interpretedTokens"":[""Utö lotshus""]}"
GBIF,uppsala-botany,"Stora, Håskär",58.5500000,11.1686100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628603"",""catalogNumber"":""A-628603"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Tanum"",""locality"":""Stora Håskär"",""decimalLatitude"":""58.5500000"",""decimalLongitude"":""11.1686100""}","{""locationDisplayLabel"":""Stora, Håskär"",""interpretedTokens"":[""Stora"",""Håskär""]}"
GBIF,uppsala-botany,"Öregrund strand, Fl., Kl., Flata Klippan",60.3477800,18.4500000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628606"",""catalogNumber"":""A-628606"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Öregrund strand, Fl.Kl. [Flata Klippan]"",""decimalLatitude"":""60.3477800"",""decimalLongitude"":""18.4500000""}","{""locationDisplayLabel"":""Fl., Kl., Flata Klippan"",""interpretedTokens"":[""Öregrund strand"",""Fl."",""Kl."",""Flata Klippan""]}"
GBIF,uppsala-botany,Öregrund,60.3477800,18.4500000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628607"",""catalogNumber"":""A-628607"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Öregrund, hamnpiren"",""decimalLatitude"":""60.3477800"",""decimalLongitude"":""18.4500000""}","{""locationDisplayLabel"":""Öregrund"",""interpretedTokens"":[""Öregrund""]}"
GBIF,uppsala-botany,"Öregrund, Fl. klippan",60.3477800,18.4500000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628608"",""catalogNumber"":""A-628608"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Öregrund, Fl. klippan"",""decimalLatitude"":""60.3477800"",""decimalLongitude"":""18.4500000""}","{""locationDisplayLabel"":""Öregrund, Fl. klippan"",""interpretedTokens"":[""Öregrund"",""Fl. klippan""]}"
GBIF,uppsala-botany,Ålänningssten,60.4158300,18.6611100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628609"",""catalogNumber"":""A-628609"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Ålänningssten"",""decimalLatitude"":""60.4158300"",""decimalLongitude"":""18.6611100""}","{""locationDisplayLabel"":""Ålänningssten"",""interpretedTokens"":[""Ålänningssten""]}"
GBIF,uppsala-botany,"Måshällan, Vintergatans hamn, Öregrund",60.3402800,18.4355600,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628610"",""catalogNumber"":""A-628610"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Måshällan utanför Vintergatans hamn, Öregrund"",""decimalLatitude"":""60.3402800"",""decimalLongitude"":""18.4355600""}","{""locationDisplayLabel"":""Måshällan, Vintergatans hamn, Öregrund"",""interpretedTokens"":[""Måshällan"",""Vintergatans hamn"",""Öregrund""]}"
GBIF,uppsala-botany,Gamla Grisslehamn,60.0961100,18.8202800,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628611"",""catalogNumber"":""A-628611"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Väddö"",""locality"":""Gamla Grisslehamn"",""decimalLatitude"":""60.0961100"",""decimalLongitude"":""18.8202800""}","{""locationDisplayLabel"":""Gamla Grisslehamn"",""interpretedTokens"":[""Gamla Grisslehamn""]}"
GBIF,uppsala-botany,Grisslehamn,60.0961100,18.8202800,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628612"",""catalogNumber"":""A-628612"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Väddö"",""locality"":""Grisslehamn"",""decimalLatitude"":""60.0961100"",""decimalLongitude"":""18.8202800""}","{""locationDisplayLabel"":""Grisslehamn"",""interpretedTokens"":[""Grisslehamn""]}"
GBIF,uppsala-botany,Gåsgrunden,60.4808300,18.5650000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628613"",""catalogNumber"":""A-628613"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Väddö"",""locality"":""Gåsgrunden"",""decimalLatitude"":""60.4808300"",""decimalLongitude"":""18.5650000""}","{""locationDisplayLabel"":""Gåsgrunden"",""interpretedTokens"":[""Gåsgrunden""]}"
GBIF,uppsala-botany,Medbådan,60.2644400,18.8794400,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628616"",""catalogNumber"":""A-628616"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Medbådan"",""decimalLatitude"":""60.2644400"",""decimalLongitude"":""18.8794400""}","{""locationDisplayLabel"":""Medbådan"",""interpretedTokens"":[""Medbådan""]}"
GBIF,uppsala-botany,Stora Karlsö,57.3333300,18.0666700,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628619"",""catalogNumber"":""A-628619"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Gotland"",""county"":""Eksta"",""locality"":""Stora Karlsö"",""decimalLatitude"":""57.3333300"",""decimalLongitude"":""18.0666700""}","{""locationDisplayLabel"":""Stora Karlsö"",""interpretedTokens"":[""Stora Karlsö""]}"
GBIF,uppsala-botany,"Räfsnäs, Torvsjö, Hemviken",59.7416700,9.0747200,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628631"",""catalogNumber"":""A-628631"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Rådmansö"",""locality"":""Räfsnäs, Torvsjö, \""Hemviken\"""",""decimalLatitude"":""59.7416700"",""decimalLongitude"":""9.0747200""}","{""locationDisplayLabel"":""Räfsnäs, Torvsjö, Hemviken"",""interpretedTokens"":[""Räfsnäs"",""Torvsjö"",""Hemviken""]}"
GBIF,uppsala-botany,"Spjutsten, Söderarms skärgård",59.7041700,19.2325000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628632"",""catalogNumber"":""A-628632"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Rådmansö"",""locality"":""Spjutsten (inre Söderarms skärgård) N-sidan"",""decimalLatitude"":""59.7041700"",""decimalLongitude"":""19.2325000""}","{""locationDisplayLabel"":""Spjutsten, Söderarms skärgård"",""interpretedTokens"":[""Spjutsten"",""Söderarms skärgård""]}"
GBIF,uppsala-botany,"Räfsnäs, Hamnholmen",59.7416700,19.0747200,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628633"",""catalogNumber"":""A-628633"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Rådmansö"",""locality"":""Räfsnäs, i det vid lågvatten nästan uppgrundade sundet mellan fastlandet och Hamnholmen, höger och vänster invid bron till denna"",""decimalLatitude"":""59.7416700"",""decimalLongitude"":""19.0747200""}","{""locationDisplayLabel"":""Räfsnäs, Hamnholmen"",""interpretedTokens"":[""Räfsnäs"",""Hamnholmen""]}"
GBIF,uppsala-botany,"Rödkobbsfjärden, kalvön, Sandhamn",59.2941700,18.9102800,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628635"",""catalogNumber"":""A-628635"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Djurö"",""locality"":""Rödkobbsfjärden vid kalvön (N om Sandhamn) S-sidan"",""decimalLatitude"":""59.2941700"",""decimalLongitude"":""18.9102800""}","{""locationDisplayLabel"":""Rödkobbsfjärden, kalvön, Sandhamn"",""interpretedTokens"":[""Rödkobbsfjärden"",""kalvön"",""Sandhamn""]}"
GBIF,uppsala-botany,Lilla Rankarö,59.7100000,19.1894400,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628636"",""catalogNumber"":""A-628636"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Rådmansö"",""locality"":""Lilla Rankarö"",""decimalLatitude"":""59.7100000"",""decimalLongitude"":""19.1894400""}","{""locationDisplayLabel"":""Lilla Rankarö"",""interpretedTokens"":[""Lilla Rankarö""]}"
GBIF,uppsala-botany,"Stockholms skärgård, Stora Delholmen, Silverkannan",59.3977800,18.6011100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628638"",""catalogNumber"":""A-628638"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Värmdö"",""locality"":""Stockholms skärgård, Stora Delholmen, Silverkannan"",""decimalLatitude"":""59.3977800"",""decimalLongitude"":""18.6011100""}","{""locationDisplayLabel"":""Stockholms skärgård, Stora Delholmen, Silverkannan"",""interpretedTokens"":[""Stockholms skärgård"",""Stora Delholmen"",""Silverkannan""]}"
GBIF,uppsala-botany,"Södra, Ljusterö, Marieholmens S-sida",59.4613900,18.5719400,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628640"",""catalogNumber"":""A-628640"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Ljusterö"",""locality"":""Södra Ljusterö, Marieholmens S-sida"",""decimalLatitude"":""59.4613900"",""decimalLongitude"":""18.5719400""}","{""locationDisplayLabel"":""Södra, Ljusterö, Marieholmens S-sida"",""interpretedTokens"":[""Södra"",""Ljusterö"",""Marieholmens S-sida""]}"
GBIF,uppsala-botany,"Stadsgården, Tegelviken",59.3175000,18.0900000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628643"",""catalogNumber"":""A-628643"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Södermanland"",""county"":""Stockholm"",""locality"":""Stadsgården, boj vid Tegelviken"",""decimalLatitude"":""59.3175000"",""decimalLongitude"":""18.0900000""}","{""locationDisplayLabel"":""Stadsgården, Tegelviken"",""interpretedTokens"":[""Stadsgården"",""Tegelviken""]}"
GBIF,uppsala-botany,Flaxenvik,59.4716700,18.4088900,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628644"",""catalogNumber"":""A-628644"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Österåker-Östra Ryd"",""locality"":""Flaxenvik"",""decimalLatitude"":""59.4716700"",""decimalLongitude"":""18.4088900""}","{""locationDisplayLabel"":""Flaxenvik"",""interpretedTokens"":[""Flaxenvik""]}"
GBIF,uppsala-botany,Halsaren,60.2205600,18.6650000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628656"",""catalogNumber"":""A-628656"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Singö"",""locality"":""Halsaren"",""decimalLatitude"":""60.2205600"",""decimalLongitude"":""18.6650000""}","{""locationDisplayLabel"":""Halsaren"",""interpretedTokens"":[""Halsaren""]}"
GBIF,uppsala-botany,Stora Höggarn,59.3702800,18.2838900,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628657"",""catalogNumber"":""A-628657"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Lidingö"",""locality"":""Stora Höggarn"",""decimalLatitude"":""59.3702800"",""decimalLongitude"":""18.2838900""}","{""locationDisplayLabel"":""Stora Höggarn"",""interpretedTokens"":[""Stora Höggarn""]}"
GBIF,uppsala-botany,Grenälgbådan,60.3238900,18.5919400,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628659"",""catalogNumber"":""A-628659"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Grenälgbådan"",""decimalLatitude"":""60.3238900"",""decimalLongitude"":""18.5919400""}","{""locationDisplayLabel"":""Grenälgbådan"",""interpretedTokens"":[""Grenälgbådan""]}"
GBIF,uppsala-botany,"Lågagrund, Västerbådan",60.3675000,18.8105600,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628660"",""catalogNumber"":""A-628660"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Lågagrund utanför Västerbådan"",""decimalLatitude"":""60.3675000"",""decimalLongitude"":""18.8105600""}","{""locationDisplayLabel"":""Lågagrund, Västerbådan"",""interpretedTokens"":[""Lågagrund"",""Västerbådan""]}"
GBIF,uppsala-botany,"Trutbådan, Bockviken",60.3169400,18.6236100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628661"",""catalogNumber"":""A-628661"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Trutbådan, Bockviken"",""decimalLatitude"":""60.3169400"",""decimalLongitude"":""18.6236100""}","{""locationDisplayLabel"":""Trutbådan, Bockviken"",""interpretedTokens"":[""Trutbådan"",""Bockviken""]}"
GBIF,uppsala-botany,Södergarn,59.3800000,18.2080600,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628662"",""catalogNumber"":""A-628662"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Lidingö"",""locality"":""Södergarn"",""decimalLatitude"":""59.3800000"",""decimalLongitude"":""18.2080600""}","{""locationDisplayLabel"":""Södergarn"",""interpretedTokens"":[""Södergarn""]}"
GBIF,uppsala-botany,"Ulva, Kvarn",59.9133300,17.5758300,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628664"",""catalogNumber"":""A-628664"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Bälinge"",""locality"":""Ulva Kvarn"",""decimalLatitude"":""59.9133300"",""decimalLongitude"":""17.5758300""}","{""locationDisplayLabel"":""Ulva, Kvarn"",""interpretedTokens"":[""Ulva"",""Kvarn""]}"
GBIF,uppsala-botany,Kiviks,55.6872200,14.2266700,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628668"",""catalogNumber"":""A-628668"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Skåne"",""county"":""Södra Mellby"",""locality"":""vid Kiviks monumentet"",""decimalLatitude"":""55.6872200"",""decimalLongitude"":""14.2266700""}","{""locationDisplayLabel"":""Kiviks"",""interpretedTokens"":[""Kiviks""]}"
GBIF,uppsala-botany,"Öregrund strand, W:s kloak",60.3436100,18.4491700,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628670"",""catalogNumber"":""A-628670"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Öregrund"",""locality"":""Öregrund strand, W:s kloak, högra bergen"",""decimalLatitude"":""60.3436100"",""decimalLongitude"":""18.4491700""}","{""locationDisplayLabel"":""Öregrund strand, W:s kloak"",""interpretedTokens"":[""Öregrund strand"",""W:s kloak""]}"
GBIF,uppsala-botany,Djurstens fyr,60.3697200,18.4038900,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:A-628672"",""catalogNumber"":""A-628672"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Djurstens fyr"",""decimalLatitude"":""60.3697200"",""decimalLongitude"":""18.4038900""}","{""locationDisplayLabel"":""Djurstens fyr"",""interpretedTokens"":[""Djurstens fyr""]}"
